http://snomed.info/sct,110610002,C17.0
http://snomed.info/sct,110614006,C22.1
http://snomed.info/sct,110615007,C22.1
http://snomed.info/sct,110620007,C24.0
http://snomed.info/sct,110623009,C64.9
http://snomed.info/sct,110626001,C49.5
http://snomed.info/sct,110634007,C57.4
http://snomed.info/sct,110635008,C57.4
http://snomed.info/sct,110657001,C76.7
http://snomed.info/sct,110658006,C72.9
http://snomed.info/sct,110659003,C72.9
http://snomed.info/sct,110660008,C72.9
http://snomed.info/sct,110662000,C70.9
http://snomed.info/sct,110663005,C72.9
http://snomed.info/sct,110666002,C72.9
http://snomed.info/sct,110667006,C72.9
http://snomed.info/sct,110668001,C72.9
http://snomed.info/sct,110669009,C72.9
http://snomed.info/sct,110670005,C72.9
http://snomed.info/sct,110671009,C72.9
http://snomed.info/sct,110672002,C72.9
http://snomed.info/sct,110673007,C72.9
http://snomed.info/sct,110674001,C72.9
http://snomed.info/sct,110675000,C72.9
http://snomed.info/sct,110676004,C72.9
http://snomed.info/sct,110677008,C72.9
http://snomed.info/sct,110678003,C71.0
http://snomed.info/sct,110678003,C71.2
http://snomed.info/sct,110679006,C72.9
http://snomed.info/sct,110680009,C72.9
http://snomed.info/sct,11068009,C41.2
http://snomed.info/sct,110681008,C72.9
http://snomed.info/sct,110682001,C71.0
http://snomed.info/sct,110683006,C71.0
http://snomed.info/sct,110684000,C71.0
http://snomed.info/sct,110685004,C72.9
http://snomed.info/sct,110687007,C71.6
http://snomed.info/sct,110688002,C72.0
http://snomed.info/sct,110689005,C72.0
http://snomed.info/sct,110692009,C72.0
http://snomed.info/sct,110693004,C47.9
http://snomed.info/sct,110694005,C76.7
http://snomed.info/sct,110695006,C76.5
http://snomed.info/sct,110696007,C47.9
http://snomed.info/sct,110697003,C47.9
http://snomed.info/sct,110698008,C47.9
http://snomed.info/sct,110699000,C47.9
http://snomed.info/sct,110700004,C69.9
http://snomed.info/sct,110701000,C69.9
http://snomed.info/sct,110702007,C69.9
http://snomed.info/sct,110703002,C69.9
http://snomed.info/sct,110707001,C44.2
http://snomed.info/sct,110708006,C76.0
http://snomed.info/sct,110709003,C30.1
http://snomed.info/sct,110713005,C76.2
http://snomed.info/sct,110715003,C76.7
http://snomed.info/sct,11081002,C25.0
http://snomed.info/sct,110850002,C57.9
http://snomed.info/sct,11089000,C71.6
http://snomed.info/sct,110975002,C26.9
http://snomed.info/sct,110977005,C05.9
http://snomed.info/sct,110978000,C72.9
http://snomed.info/sct,11098002,C34.3
http://snomed.info/sct,11100002,C72.5
http://snomed.info/sct,1110006,C44.1
http://snomed.info/sct,111002,C75.0
http://snomed.info/sct,11105007,C49.4
http://snomed.info/sct,11107004,C41.2
http://snomed.info/sct,11113008,C41.2
http://snomed.info/sct,11122009,C40.3
http://snomed.info/sct,11124005,C38.0
http://snomed.info/sct,11128008,C40.2
http://snomed.info/sct,111321007,C49.3
http://snomed.info/sct,111322000,C38.3
http://snomed.info/sct,1114002,C71.0
http://snomed.info/sct,11146002,C41.2
http://snomed.info/sct,11153006,C26.9
http://snomed.info/sct,11165005,C44.9
http://snomed.info/sct,11171004,C40.3
http://snomed.info/sct,11174007,C41.3
http://snomed.info/sct,11192004,C49.4
http://snomed.info/sct,11195002,C49.0
http://snomed.info/sct,11204002,C22.0
http://snomed.info/sct,11207009,C76.5
http://snomed.info/sct,11208004,C49.2
http://snomed.info/sct,112130006,C42.3
http://snomed.info/sct,112131005,C42.3
http://snomed.info/sct,11217004,C49.5
http://snomed.info/sct,1122009,C49.0
http://snomed.info/sct,11240000,C41.0
http://snomed.info/sct,11248007,C41.9
http://snomed.info/sct,11271009,C49.1
http://snomed.info/sct,11279006,C49.0
http://snomed.info/sct,11281008,C49.0
http://snomed.info/sct,11287007,C69.1
http://snomed.info/sct,11302000,C30.1
http://snomed.info/sct,113174001,C44.9
http://snomed.info/sct,113175000,C44.9
http://snomed.info/sct,113176004,C44.9
http://snomed.info/sct,113177008,C44.9
http://snomed.info/sct,113178003,C44.9
http://snomed.info/sct,113179006,C44.3
http://snomed.info/sct,113180009,C44.4
http://snomed.info/sct,113181008,C44.5
http://snomed.info/sct,113182001,C44.5
http://snomed.info/sct,113183006,C44.6
http://snomed.info/sct,113184000,C44.7
http://snomed.info/sct,113185004,C44.7
http://snomed.info/sct,113186003,C49.5
http://snomed.info/sct,113187007,C49.1
http://snomed.info/sct,113188002,C49.2
http://snomed.info/sct,113189005,C49.2
http://snomed.info/sct,113190001,C49.2
http://snomed.info/sct,113191002,C50.9
http://snomed.info/sct,113192009,C41.9
http://snomed.info/sct,113193004,C41.9
http://snomed.info/sct,113194005,C41.0
http://snomed.info/sct,113195006,C41.3
http://snomed.info/sct,113196007,C41.3
http://snomed.info/sct,113197003,C41.3
http://snomed.info/sct,113198008,C41.3
http://snomed.info/sct,113199000,C41.3
http://snomed.info/sct,113200002,C41.3
http://snomed.info/sct,113201003,C41.3
http://snomed.info/sct,113202005,C41.3
http://snomed.info/sct,113203000,C41.3
http://snomed.info/sct,113204006,C41.2
http://snomed.info/sct,113205007,C41.2
http://snomed.info/sct,113206008,C41.2
http://snomed.info/sct,113207004,C41.2
http://snomed.info/sct,113208009,C41.2
http://snomed.info/sct,113209001,C41.2
http://snomed.info/sct,113210006,C41.2
http://snomed.info/sct,113211005,C41.2
http://snomed.info/sct,113212003,C41.2
http://snomed.info/sct,113213008,C41.2
http://snomed.info/sct,113214002,C41.2
http://snomed.info/sct,113215001,C41.2
http://snomed.info/sct,113216000,C41.2
http://snomed.info/sct,113217009,C41.2
http://snomed.info/sct,113219007,C41.4
http://snomed.info/sct,113220001,C41.4
http://snomed.info/sct,113221002,C40.0
http://snomed.info/sct,113222009,C40.0
http://snomed.info/sct,113223004,C40.1
http://snomed.info/sct,113224005,C40.2
http://snomed.info/sct,113225006,C40.2
http://snomed.info/sct,113226007,C49.0
http://snomed.info/sct,113227003,C49.1
http://snomed.info/sct,113228008,C49.3
http://snomed.info/sct,113229000,C49.3
http://snomed.info/sct,113230005,C49.9
http://snomed.info/sct,113231009,C21.1
http://snomed.info/sct,113232002,C49.5
http://snomed.info/sct,113233007,C49.2
http://snomed.info/sct,113234001,C41.9
http://snomed.info/sct,113235000,C41.0
http://snomed.info/sct,113236004,C41.1
http://snomed.info/sct,113237008,C40.1
http://snomed.info/sct,113238003,C40.1
http://snomed.info/sct,113239006,C41.3
http://snomed.info/sct,113240008,C49.2
http://snomed.info/sct,113241007,C49.9
http://snomed.info/sct,113242000,C49.1
http://snomed.info/sct,113243005,C49.5
http://snomed.info/sct,113244004,C49.1
http://snomed.info/sct,113245003,C49.1
http://snomed.info/sct,113246002,C49.1
http://snomed.info/sct,113247006,C49.1
http://snomed.info/sct,113248001,C49.2
http://snomed.info/sct,113249009,C30.0
http://snomed.info/sct,113250009,C34.2
http://snomed.info/sct,113251008,C34.3
http://snomed.info/sct,113252001,C34.9
http://snomed.info/sct,113253006,C34.9
http://snomed.info/sct,113254000,C34.9
http://snomed.info/sct,113255004,C34.9
http://snomed.info/sct,113257007,C76.7
http://snomed.info/sct,113259005,C38.0
http://snomed.info/sct,113260000,C38.0
http://snomed.info/sct,11326003,C06.9
http://snomed.info/sct,113261001,C49.9
http://snomed.info/sct,113262008,C49.3
http://snomed.info/sct,113263003,C49.0
http://snomed.info/sct,113264009,C49.0
http://snomed.info/sct,113265005,C49.0
http://snomed.info/sct,113266006,C49.4
http://snomed.info/sct,113267002,C49.5
http://snomed.info/sct,113268007,C49.5
http://snomed.info/sct,113269004,C49.5
http://snomed.info/sct,113269004,C49.9
http://snomed.info/sct,113270003,C49.2
http://snomed.info/sct,11327007,C49.3
http://snomed.info/sct,113271004,C49.2
http://snomed.info/sct,113272006,C49.0
http://snomed.info/sct,113273001,C49.3
http://snomed.info/sct,113274007,C49.4
http://snomed.info/sct,113275008,C49.2
http://snomed.info/sct,113276009,C26.0
http://snomed.info/sct,113277000,C06.0
http://snomed.info/sct,113278005,C76.0
http://snomed.info/sct,113279002,C03.9
http://snomed.info/sct,113280004,C14.8
http://snomed.info/sct,113281000,C15.9
http://snomed.info/sct,113282007,C76.1
http://snomed.info/sct,113284008,C18.9
http://snomed.info/sct,113285009,C20.9
http://snomed.info/sct,113286005,C22.0
http://snomed.info/sct,113287001,C22.0
http://snomed.info/sct,113288006,C25.3
http://snomed.info/sct,113289003,C64.9
http://snomed.info/sct,113290007,C55.9
http://snomed.info/sct,11329005,C49.0
http://snomed.info/sct,113293009,C57.0
http://snomed.info/sct,113294003,C57.0
http://snomed.info/sct,113295002,C61.9
http://snomed.info/sct,113296001,C63.7
http://snomed.info/sct,113297005,C62.9
http://snomed.info/sct,113298000,C70.0
http://snomed.info/sct,113299008,C71.0
http://snomed.info/sct,113300000,C71.4
http://snomed.info/sct,113301001,C71.0
http://snomed.info/sct,113302008,C71.0
http://snomed.info/sct,113303003,C71.0
http://snomed.info/sct,113304009,C71.7
http://snomed.info/sct,113305005,C71.6
http://snomed.info/sct,113306006,C71.7
http://snomed.info/sct,113306006,C71.9
http://snomed.info/sct,113307002,C72.0
http://snomed.info/sct,113308007,C72.0
http://snomed.info/sct,113309004,C72.0
http://snomed.info/sct,113310009,C72.0
http://snomed.info/sct,113311008,C72.5
http://snomed.info/sct,113312001,C72.5
http://snomed.info/sct,113313006,C72.4
http://snomed.info/sct,113314000,C72.5
http://snomed.info/sct,113315004,C72.5
http://snomed.info/sct,113316003,C47.9
http://snomed.info/sct,113317007,C47.0
http://snomed.info/sct,113318002,C47.1
http://snomed.info/sct,113319005,C47.2
http://snomed.info/sct,113320004,C47.0
http://snomed.info/sct,113321000,C69.3
http://snomed.info/sct,113322007,C69.6
http://snomed.info/sct,113323002,C69.2
http://snomed.info/sct,113324008,C69.4
http://snomed.info/sct,113325009,C69.2
http://snomed.info/sct,113326005,C44.1
http://snomed.info/sct,113327001,C44.2
http://snomed.info/sct,113328006,C44.2
http://snomed.info/sct,113329003,C30.1
http://snomed.info/sct,113330008,C41.0
http://snomed.info/sct,113333005,C75.5
http://snomed.info/sct,113334004,C42.1
http://snomed.info/sct,113335003,C42.3
http://snomed.info/sct,113336002,C77.2
http://snomed.info/sct,113337006,C77.2
http://snomed.info/sct,113338001,C77.2
http://snomed.info/sct,113339009,C77.5
http://snomed.info/sct,113340006,C77.4
http://snomed.info/sct,113341005,C76.7
http://snomed.info/sct,113341005,C80.9
http://snomed.info/sct,113342003,C76.7
http://snomed.info/sct,113342003,C80.9
http://snomed.info/sct,113343008,C76.7
http://snomed.info/sct,113343008,C80.9
http://snomed.info/sct,113344002,C69.6
http://snomed.info/sct,113345001,C76.2
http://snomed.info/sct,113346000,C48.2
http://snomed.info/sct,113347009,C49.4
http://snomed.info/sct,113348004,C76.3
http://snomed.info/sct,113349007,C76.3
http://snomed.info/sct,113350007,C76.3
http://snomed.info/sct,113351006,C76.5
http://snomed.info/sct,113352004,C76.5
http://snomed.info/sct,113353009,C76.5
http://snomed.info/sct,113363001,C58.9
http://snomed.info/sct,113366009,C49.9
http://snomed.info/sct,113367000,C49.9
http://snomed.info/sct,113368005,C49.9
http://snomed.info/sct,11339004,C34.1
http://snomed.info/sct,11348009,C08.9
http://snomed.info/sct,1136004,C49.9
http://snomed.info/sct,11398005,C30.1
http://snomed.info/sct,11404000,C41.3
http://snomed.info/sct,11423007,C54.1
http://snomed.info/sct,11436007,C18.9
http://snomed.info/sct,11449002,C72.0
http://snomed.info/sct,11451003,C41.0
http://snomed.info/sct,11465001,C41.2
http://snomed.info/sct,11469007,C47.6
http://snomed.info/sct,11478001,C72.0
http://snomed.info/sct,11482004,C44.5
http://snomed.info/sct,11493002,C41.3
http://snomed.info/sct,11502004,C30.1
http://snomed.info/sct,11522000,C72.2
http://snomed.info/sct,11527006,C49.9
http://snomed.info/sct,11532007,C41.2
http://snomed.info/sct,11537001,C41.2
http://snomed.info/sct,115396002,C42.3
http://snomed.info/sct,115399009,C42.3
http://snomed.info/sct,11540001,C49.0
http://snomed.info/sct,115401003,C42.3
http://snomed.info/sct,115403000,C42.3
http://snomed.info/sct,115405007,C42.3
http://snomed.info/sct,115412003,C42.3
http://snomed.info/sct,115413008,C42.3
http://snomed.info/sct,115414002,C42.3
http://snomed.info/sct,115415001,C42.3
http://snomed.info/sct,115416000,C42.3
http://snomed.info/sct,115417009,C42.3
http://snomed.info/sct,11548008,C71.7
http://snomed.info/sct,11558007,C49.0
http://snomed.info/sct,115603005,C42.3
http://snomed.info/sct,115604004,C42.3
http://snomed.info/sct,115605003,C42.3
http://snomed.info/sct,115606002,C42.3
http://snomed.info/sct,115607006,C42.3
http://snomed.info/sct,115610004,C42.1
http://snomed.info/sct,11564000,C72.1
http://snomed.info/sct,11580005,C47.2
http://snomed.info/sct,11584001,C44.4
http://snomed.info/sct,11588003,C41.2
http://snomed.info/sct,1159005,C02.2
http://snomed.info/sct,11595007,C44.2
http://snomed.info/sct,115955008,C40.1
http://snomed.info/sct,115967005,C49.1
http://snomed.info/sct,115967005,C76.4
http://snomed.info/sct,115968000,C49.9
http://snomed.info/sct,115969008,C49.2
http://snomed.info/sct,115970009,C49.2
http://snomed.info/sct,115971008,C49.2
http://snomed.info/sct,115972001,C49.2
http://snomed.info/sct,115973006,C49.2
http://snomed.info/sct,115977007,C44.9
http://snomed.info/sct,115982000,C49.1
http://snomed.info/sct,115983005,C76.3
http://snomed.info/sct,115984004,C76.3
http://snomed.info/sct,116004006,C76.7
http://snomed.info/sct,116005007,C76.7
http://snomed.info/sct,116006008,C76.1
http://snomed.info/sct,116007,C49.1
http://snomed.info/sct,116008009,C41.9
http://snomed.info/sct,116009001,C41.3
http://snomed.info/sct,116010006,C40.2
http://snomed.info/sct,116012003,C76.4
http://snomed.info/sct,116013008,C76.5
http://snomed.info/sct,11615002,C49.0
http://snomed.info/sct,116176007,C42.0
http://snomed.info/sct,116195000,C71.0
http://snomed.info/sct,116209005,C16.9
http://snomed.info/sct,11628009,C71.0
http://snomed.info/sct,11628009,C71.9
http://snomed.info/sct,11631005,C71.0
http://snomed.info/sct,116353002,C41.0
http://snomed.info/sct,116354008,C41.0
http://snomed.info/sct,116356005,C49.4
http://snomed.info/sct,116357001,C49.4
http://snomed.info/sct,116358006,C49.4
http://snomed.info/sct,116359003,C49.6
http://snomed.info/sct,116368001,C23.9
http://snomed.info/sct,116370005,C44.9
http://snomed.info/sct,116373007,C49.5
http://snomed.info/sct,11653007,C49.5
http://snomed.info/sct,116608008,C41.9
http://snomed.info/sct,116667001,C76.5
http://snomed.info/sct,116668006,C76.5
http://snomed.info/sct,116725004,C42.3
http://snomed.info/sct,116729005,C42.3
http://snomed.info/sct,116730000,C42.3
http://snomed.info/sct,116731001,C42.3
http://snomed.info/sct,116732008,C42.3
http://snomed.info/sct,116733003,C42.3
http://snomed.info/sct,116734009,C42.3
http://snomed.info/sct,116735005,C42.3
http://snomed.info/sct,116748009,C42.3
http://snomed.info/sct,11678006,C49.3
http://snomed.info/sct,11681001,C00.0
http://snomed.info/sct,116815002,C42.3
http://snomed.info/sct,116816001,C42.3
http://snomed.info/sct,116817005,C42.3
http://snomed.info/sct,116818000,C42.3
http://snomed.info/sct,116819008,C42.3
http://snomed.info/sct,116840009,C42.3
http://snomed.info/sct,116841008,C42.3
http://snomed.info/sct,116842001,C42.3
http://snomed.info/sct,116843006,C42.3
http://snomed.info/sct,116844000,C42.3
http://snomed.info/sct,116845004,C42.3
http://snomed.info/sct,116846003,C42.3
http://snomed.info/sct,116847007,C42.3
http://snomed.info/sct,116848002,C42.3
http://snomed.info/sct,116849005,C42.3
http://snomed.info/sct,116850005,C42.3
http://snomed.info/sct,116851009,C42.3
http://snomed.info/sct,116852002,C42.3
http://snomed.info/sct,116853007,C42.3
http://snomed.info/sct,116854001,C42.3
http://snomed.info/sct,116855000,C42.3
http://snomed.info/sct,116856004,C42.3
http://snomed.info/sct,11691007,C49.0
http://snomed.info/sct,117035005,C42.3
http://snomed.info/sct,11708003,C76.2
http://snomed.info/sct,11708003,C76.7
http://snomed.info/sct,11710001,C40.3
http://snomed.info/sct,11711002,C49.0
http://snomed.info/sct,11712009,C76.0
http://snomed.info/sct,117133000,C76.1
http://snomed.info/sct,117134006,C76.1
http://snomed.info/sct,117135007,C76.1
http://snomed.info/sct,117136008,C76.1
http://snomed.info/sct,117137004,C76.1
http://snomed.info/sct,117138009,C76.1
http://snomed.info/sct,117139001,C76.1
http://snomed.info/sct,117140004,C76.1
http://snomed.info/sct,117141000,C76.1
http://snomed.info/sct,117142007,C76.1
http://snomed.info/sct,117143002,C76.1
http://snomed.info/sct,117144008,C76.1
